run_id,bag_name,slice_idx,duration,distance_km,weighted_pts,pts_per_km,total_msgs,image_msgs,lidar_msgs,radar_msgs,imu_msgs,odometry_msgs,msg_rate,image_rate,lidar_rate,radar_rate,imu_rate,odometry_rate,image_ratio,lidar_ratio,radar_ratio,imu_ratio,odometry_ratio
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice11,11,60.0,16.363882279814298,54816.3,3349.834657978368,24378,0,3240,0,14967,1188,406.3,0.0,54.0,0.0,249.45,19.8,0.0,0.13290671917302485,0.0,0.6139552055131676,0.04873246369677578
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice12,12,60.0,16.634151097337647,55033.0,3308.4345379553647,24404,0,3261,0,14977,1185,406.73333333333335,0.0,54.35,0.0,249.61666666666667,19.75,0.0,0.13362563514178002,0.0,0.613710867070972,0.04855761350598262
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice13,13,60.0,13.08977759308501,55402.6,4232.508887642809,24458,0,3296,0,14978,1191,407.6333333333333,0.0,54.93333333333333,0.0,249.63333333333333,19.85,0.0,0.13476163218578788,0.0,0.6123967617957314,0.04869572328072614
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice14,14,60.0,14.931011512769375,56217.5,3765.1501341299872,24546,0,3377,0,14978,1195,409.1,0.0,56.28333333333333,0.0,249.63333333333333,19.916666666666668,0.0,0.1375784241831663,0.0,0.6102012547869307,0.0486841033162226
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice15,15,60.0,31.190036320615974,55399.5,1776.1922246747133,24457,0,3296,0,14984,1190,407.6166666666667,0.0,54.93333333333333,0.0,249.73333333333332,19.833333333333332,0.0,0.13476714233143886,0.0,0.6126671300650121,0.048656826266508565
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice16,16,60.0,26.13647770041276,53754.6,2056.688763350506,24247,0,3137,0,14966,1181,404.1166666666667,0.0,52.28333333333333,0.0,249.43333333333334,19.683333333333334,0.0,0.12937683012331422,0.0,0.6172309976491938,0.04870705654307749
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice17,17,60.0,27.303334240342455,54330.0,1989.866861012304,24329,0,3192,0,14971,1190,405.48333333333335,0.0,53.2,0.0,249.51666666666668,19.833333333333332,0.0,0.13120144683299767,0.0,0.6153561593160426,0.04891282009124913
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice18,18,60.0,15.628935578219071,53459.4,3420.540044614589,24236,0,3106,0,14974,1189,403.93333333333334,0.0,51.766666666666666,0.0,249.56666666666666,19.816666666666666,0.0,0.1281564614622875,0.0,0.6178412279254002,0.04905925070143588
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice19,19,60.0,22.14463619217753,53343.3,2408.8587203271927,24207,0,3097,0,14969,1188,403.45,0.0,51.61666666666667,0.0,249.48333333333332,19.8,0.0,0.1279381996943033,0.0,0.6183748502499277,0.049076713347378856
P-SOLO-SLOW-70,P-SOLO-SLOW-70_slice20,20,60.0,10.092619478087189,48665.3,4821.870090877867,20856,0,2970,0,12663,1007,347.6,0.0,49.5,0.0,211.05,16.783333333333335,0.0,0.14240506329113925,0.0,0.6071634062140391,0.04828346758726505
P-SOLO-FAST-140,P-SOLO-FAST-140_slice0,0,60.0,26.64406037168561,55834.9,2095.5852531896835,24568,0,3330,0,14999,1199,409.46666666666664,0.0,55.5,0.0,249.98333333333332,19.983333333333334,0.0,0.1355421686746988,0.0,0.6105096059915337,0.04880332139368284
P-SOLO-FAST-140,P-SOLO-FAST-140_slice1,1,60.0,16.429970039241486,56126.0,3416.0743973329327,24599,0,3359,0,15000,1200,409.98333333333335,0.0,55.983333333333334,0.0,250.0,20.0,0.0,0.13655026627098663,0.0,0.6097808854018456,0.04878247083214765
P-SOLO-FAST-140,P-SOLO-FAST-140_slice2,2,60.0,16.219845804942484,56586.0,3488.689145414515,24645,0,3405,0,15000,1200,410.75,0.0,56.75,0.0,250.0,20.0,0.0,0.13816189896530737,0.0,0.6086427267194157,0.048691418137553254
P-SOLO-FAST-140,P-SOLO-FAST-140_slice3,3,60.0,13.263977432885563,55732.0,4201.7562440827805,24556,0,3320,0,14997,1200,409.26666666666665,0.0,55.333333333333336,0.0,249.95,20.0,0.0,0.13520117282945104,0.0,0.6107265026877342,0.04886789379377749
P-SOLO-FAST-140,P-SOLO-FAST-140_slice4,4,60.0,13.57672577628077,48568.0,3577.298444434281,17428,0,3316,0,7927,1200,290.46666666666664,0.0,55.266666666666666,0.0,132.11666666666667,20.0,0.0,0.19026853339453753,0.0,0.45484278173054854,0.06885471654808355
P-SOLO-FAST-140,P-SOLO-FAST-140_slice5,5,60.0,16.64499255766413,47776.0,2870.2926621617326,16960,0,3280,0,7500,1200,282.6666666666667,0.0,54.666666666666664,0.0,125.0,20.0,0.0,0.19339622641509435,0.0,0.44221698113207547,0.07075471698113207
P-SOLO-FAST-140,P-SOLO-FAST-140_slice6,6,60.0,15.801049916731076,39649.7,2509.3079389627505,13987,0,2733,0,6169,987,233.11666666666667,0.0,45.55,0.0,102.81666666666666,16.45,0.0,0.1953957246014156,0.0,0.44105240580539073,0.0705655251304783
T-SOLO-PYLON,T-SOLO-PYLON_slice0,0,60.0,25.482037915874002,169641.4,6657.293288709931,102523,0,917,80606,15000,1199,1708.7166666666667,0.0,15.283333333333333,1343.4333333333334,250.0,19.983333333333334,0.0,0.008944334442027642,0.786223579099324,0.1463086331847488,0.01169493674590092
T-SOLO-PYLON,T-SOLO-PYLON_slice1,1,60.0,16.585411946289284,196364.4,11839.585331730837,118143,0,882,96267,14997,1199,1969.05,0.0,14.7,1604.45,249.95,19.983333333333334,0.0,0.007465529062238135,0.814834564891699,0.1269393870140423,0.010148718078938235
T-SOLO-PYLON,T-SOLO-PYLON_slice2,2,60.0,26.18189896164291,170479.6,6511.353521368201,103402,0,884,81514,15001,1201,1723.3666666666666,0.0,14.733333333333333,1358.5666666666666,250.01666666666668,20.016666666666666,0.0,0.008549157656525018,0.7883213090655887,0.145074563354674,0.011614862381772112
T-SOLO-PYLON,T-SOLO-PYLON_slice3,3,60.0,23.3483461960774,193295.5,8278.766229381774,116516,0,856,94660,14999,1200,1941.9333333333334,0.0,14.266666666666667,1577.6666666666667,249.98333333333332,20.0,0.0,0.007346630505681623,0.8124206117614748,0.12872910158261527,0.01029901472759106
T-SOLO-PYLON,T-SOLO-PYLON_slice4,4,60.0,17.124201635092035,246528.5,14396.495979981786,146482,0,892,124591,15000,1200,2441.366666666667,0.0,14.866666666666667,2076.516666666667,250.0,20.0,0.0,0.006089485397523246,0.8505550169986756,0.10240166027225188,0.00819213282178015
T-SOLO-PYLON,T-SOLO-PYLON_slice5,5,60.0,3.9864143455116574,73964.7,18554.192712876815,39452,0,987,32832,4025,322,657.5333333333333,0.0,16.45,547.2,67.08333333333333,5.366666666666666,0.0,0.02501774308019872,0.8322011558349387,0.10202271114265436,0.008161816891412349
T-SOLO-PYLON,T-SOLO-PYLON_slice6,6,60.0,N/A,21855.0,N/A,7593,0,834,6759,0,0,126.55,0.0,13.9,112.65,0.0,0.0,0.0,0.10983800869221652,0.8901619913077835,0.0,0.0
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice0,0,60.0,10.718209573264563,58577.4,5465.222488848801,50934,0,838,0,6344,838,848.9,0.0,13.966666666666667,0.0,105.73333333333333,13.966666666666667,0.0,0.016452664232143557,0.0,0.12455334354262379,0.016452664232143557
